Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1174,50,3,138.0,0.9462692970767257,1,0,0,0,4,0,4,2,2,0,0,5,6,1946,1994,1,1,8,8,3,0.0,3,4,1,3,3,3,4,152,1,469,977,1598,1,4,1,4,1636,971,479,3.354810735374557,0,0,3,0,3,1,0,12,0,1,2,6,1980.0,3,0,0,5,5,2,122,0,0,0,0,0,0,3,2007,8,4,0.5111198311540629
1175,70,3,80.0,0.7696260604510913,1,0,3,0,4,0,6,2,2,0,5,6,8,1932,1950,1,1,13,14,3,0.0,3,4,0,2,3,3,4,503,5,0,449,952,1,4,1,4,1170,1175,0,1.8122839637158557,0,0,2,1,4,1,3,9,6,1,2,5,1932.0,2,2,360,4,4,2,0,0,0,0,0,0,0,7,2006,8,4,1.1613592731071563
1176,50,3,85.0,0.06281278301436907,1,3,3,0,4,0,15,2,2,0,0,8,5,1992,2000,3,1,6,6,1,337.0,2,4,2,2,3,3,2,700,5,0,983,1683,1,0,1,4,2129,743,0,2.9093306690655663,0,0,2,1,4,1,2,9,6,1,4,1,1992.0,0,2,541,4,4,2,0,33,0,0,0,0,0,4,2007,8,4,1.9382687362199431
1177,20,3,37.0,-0.3850439128385149,1,0,3,0,1,0,11,2,2,0,2,5,5,1984,1985,1,1,6,10,3,0.0,3,4,1,3,3,3,0,658,5,0,218,876,1,4,1,4,923,0,0,-1.147868626430802,1,0,1,0,3,1,3,5,6,0,5,1,1984.0,2,1,264,4,4,2,362,0,0,0,0,0,0,10,2008,8,4,-0.8569163973706271
1178,50,4,69.0,-0.7456604795824121,1,3,0,0,4,0,17,0,2,0,0,6,8,1926,2004,1,1,8,8,3,0.0,3,4,1,3,3,3,4,468,5,0,350,818,1,4,1,4,818,406,0,-0.5212821780242309,0,0,1,0,3,1,3,5,6,0,5,5,1926.0,2,1,210,4,4,0,0,0,116,0,0,0,0,12,2009,8,4,-0.9329184100664433
1179,50,3,54.0,-0.29732312186115906,1,0,3,0,2,0,6,2,2,0,0,5,6,1921,1950,1,1,13,14,3,0.0,3,4,0,3,3,3,5,0,5,0,731,731,1,0,1,4,820,523,0,-0.27356195423558655,0,0,1,1,3,1,3,7,6,1,2,5,1921.0,2,1,186,1,4,2,192,0,102,0,0,0,0,7,2009,8,4,-0.2590338974968737
1180,20,3,77.0,-0.2187349063828156,1,3,3,0,0,0,7,2,2,0,2,5,5,1954,1954,1,1,13,14,3,0.0,3,4,3,4,4,4,6,0,6,0,0,0,1,2,1,4,1124,0,0,-0.729450433308806,0,0,1,0,3,1,3,5,3,1,2,6,1980.0,3,0,0,5,5,0,0,36,190,0,0,0,0,4,2006,8,4,-1.3044838054682109
1181,60,3,69.0,0.12193419282376508,1,1,3,0,0,0,23,2,2,0,5,7,5,1990,1991,1,1,8,8,3,0.0,3,4,5,2,3,3,3,1216,5,0,0,1216,1,0,1,4,1298,1216,0,2.1640883151467873,0,0,2,1,4,1,3,8,6,0,5,1,1990.0,0,2,693,4,4,2,0,0,0,0,0,0,0,4,2006,8,4,1.34714197080804
1184,30,3,60.0,0.0774729699996258,1,3,3,0,4,0,17,2,2,0,2,5,6,1920,1950,3,1,11,12,3,0.0,3,4,0,3,3,3,4,821,5,0,299,1120,1,0,1,4,1130,0,0,-0.7169603379917314,1,0,1,0,2,1,3,5,6,1,2,5,1970.0,2,2,720,4,4,2,229,0,0,0,0,0,0,6,2006,8,4,-0.8484717292933143
1185,20,3,50.0,3.0014592807557907,0,3,3,0,4,1,23,2,2,0,2,5,4,1963,1963,3,1,8,8,1,226.0,3,4,1,3,3,1,4,1159,5,0,413,1572,1,2,1,4,1572,0,0,0.20314335036609035,1,0,1,1,3,1,3,5,6,2,4,0,1963.0,1,3,995,4,4,2,0,263,0,0,263,0,0,5,2007,8,4,0.27804699222022683
1186,50,3,60.0,-0.05014275605236314,1,3,3,0,4,0,7,2,2,0,0,5,7,1924,1950,1,1,0,0,3,0.0,3,2,0,3,3,3,1,392,5,0,392,784,1,2,1,4,949,272,0,-0.5275272256827682,1,0,1,0,4,1,3,7,6,0,5,1,1965.0,2,1,392,4,4,2,0,0,236,0,0,0,0,3,2006,8,4,-1.1035007052281638
1187,190,3,107.0,0.05524235858755617,1,0,0,0,0,1,17,0,0,1,5,3,5,1900,1970,1,1,6,6,3,0.0,3,4,1,1,3,2,1,440,5,0,538,978,1,4,1,4,1014,685,0,0.4675170345775007,1,0,2,0,3,2,3,7,6,0,5,4,1920.0,2,2,420,1,1,2,0,74,0,0,0,0,0,8,2009,8,0,-1.2707051331589594
1188,20,3,89.0,0.27706781083988347,1,3,3,0,0,0,15,2,2,0,2,8,5,1994,1995,1,1,7,7,3,0.0,2,4,2,2,3,3,2,1456,5,0,168,1624,1,0,1,4,1624,0,0,0.3113908431140694,1,0,2,0,2,1,2,5,6,1,1,1,1994.0,1,3,757,4,4,2,0,114,192,0,0,0,0,7,2006,8,4,1.5498140046635498
1189,60,3,68.0,-0.1466356261274546,1,0,3,0,4,0,5,2,2,0,5,7,5,2002,2002,1,1,12,13,1,95.0,2,4,2,2,3,3,5,0,5,0,831,831,1,0,1,4,831,829,0,0.3863314150165164,0,0,2,1,3,1,2,7,6,0,5,1,2002.0,1,2,493,4,4,2,144,68,0,0,0,0,0,7,2009,8,4,0.418228482303621
1190,60,3,60.0,-0.31907307140485963,1,3,3,0,4,0,8,2,2,0,5,7,5,1999,1999,1,1,12,13,3,0.0,3,4,2,3,3,3,5,0,5,0,994,994,1,2,1,4,1028,776,0,0.6860937026263045,0,0,2,1,3,1,2,7,6,1,4,1,1999.0,0,2,442,4,4,2,140,60,0,0,0,0,0,6,2010,8,4,0.3168924653758662
1191,190,3,69.0,2.6806174836194345,1,3,2,0,4,1,11,2,2,1,2,4,4,1961,1975,1,1,8,8,2,149.0,3,2,1,3,3,0,1,1159,5,0,90,1249,1,0,1,4,1622,0,0,0.3072274780083779,1,0,1,0,3,1,3,7,6,1,4,0,1975.0,0,4,1356,4,4,2,439,0,0,0,0,0,0,3,2007,8,4,-0.03778359387127571
1192,160,1,24.0,-0.9024764141378223,1,3,3,0,4,0,21,2,2,3,5,8,5,1999,2000,1,1,8,8,1,456.0,2,4,2,2,3,3,5,0,5,0,776,776,1,0,1,4,764,677,0,-0.06955706405670298,0,0,2,1,2,1,2,5,6,0,5,5,1999.0,2,2,492,4,4,2,206,0,0,0,0,0,0,11,2007,8,4,0.06355242305647911
1193,50,4,60.0,-0.06672559051109617,1,3,3,0,4,0,17,2,2,0,0,5,8,1925,1994,2,1,12,13,3,0.0,3,4,2,3,3,2,5,0,5,0,702,702,1,2,1,4,842,630,0,-0.005024904918484707,0,0,1,0,3,1,2,6,6,0,5,5,1925.0,2,1,250,4,1,1,0,0,84,0,0,0,0,7,2007,8,4,-0.7640250485201852
1194,120,4,69.0,-0.6795694726816646,1,3,3,0,2,0,11,2,2,4,2,6,5,1999,1999,3,1,12,13,1,425.0,3,4,2,0,3,3,2,883,5,0,341,1224,1,0,1,4,1224,0,0,-0.5212821780242309,1,0,2,0,2,1,3,5,6,0,5,1,1999.0,0,2,402,4,4,2,0,304,0,0,0,0,0,6,2009,8,4,-0.08845160233515312
1195,60,3,80.0,-0.0950846407448715,1,3,3,0,0,0,19,2,2,0,5,6,7,1969,1969,1,1,6,6,2,143.0,3,4,1,3,3,3,0,371,5,0,292,663,1,4,1,4,663,689,0,-0.2548268112599748,0,0,1,1,4,1,3,7,6,0,5,1,1969.0,0,1,299,4,4,2,379,36,0,0,0,0,0,3,2010,8,4,-0.20667695541753375
1196,60,3,51.0,-0.2555055393130497,1,0,3,0,4,0,8,2,2,0,5,6,5,2005,2005,1,1,12,13,3,0.0,3,4,2,2,3,3,5,0,5,0,728,728,1,0,1,4,728,728,0,-0.03833182576401672,0,0,2,1,3,1,2,8,6,0,5,1,2005.0,0,2,400,4,4,2,100,24,0,0,0,0,0,7,2008,8,4,0.09733109536573072
1197,60,3,58.0,0.46849139991786687,1,0,3,0,4,0,8,2,2,0,5,7,5,2006,2006,1,1,12,13,3,0.0,2,4,2,2,3,0,5,0,5,0,879,879,1,0,1,4,879,984,0,0.8089129732442039,0,0,2,1,4,1,2,9,6,1,2,3,2006.0,0,3,660,4,4,2,100,17,0,0,0,0,0,11,2006,6,5,0.8271193106071116
1198,75,4,65.0,-0.1568496908302974,1,0,0,0,0,0,17,2,2,0,4,7,6,1916,1950,1,1,8,8,3,0.0,3,4,0,3,3,3,5,0,5,0,815,815,1,0,1,4,815,875,0,0.4487818916018889,0,0,1,0,3,1,3,7,6,1,2,5,1916.0,2,1,225,4,4,2,0,0,330,0,0,0,0,7,2006,5,4,-0.44312766158229494
1199,20,3,70.0,-0.12680832405723033,1,3,3,0,4,0,5,2,2,0,2,7,5,2001,2001,1,1,12,13,3,0.0,2,4,2,2,3,3,5,0,5,0,1212,1212,1,0,1,4,1212,0,0,-0.54626236865838,0,0,2,0,3,1,2,6,6,0,5,1,2001.0,1,2,573,4,4,2,356,0,0,0,0,0,0,6,2009,8,4,0.1311097676749823
1200,20,3,75.0,0.1297449481847625,1,3,3,0,4,0,19,2,2,0,2,4,5,1963,1979,1,1,6,6,1,51.0,3,4,1,3,3,3,4,547,5,0,504,1051,1,2,1,4,1382,0,0,-0.19237633467460227,0,0,1,1,3,1,3,6,6,1,3,1,1974.0,2,2,459,4,4,2,0,82,0,0,0,0,0,10,2006,8,4,-0.37557031696379173
1201,20,3,71.0,-0.09640646088288644,1,3,3,0,4,0,12,2,2,0,2,4,5,1970,1970,1,1,8,8,3,0.0,3,4,1,3,3,3,5,0,5,0,864,864,1,2,1,4,864,0,0,-1.2706878970487012,0,0,1,0,3,1,3,5,6,0,5,1,1972.0,2,1,280,4,4,2,0,0,0,0,0,0,0,7,2006,7,0,-0.9151846071040861
1202,60,3,80.0,0.029406783162718483,1,3,3,0,0,0,5,2,2,0,5,7,5,1998,1998,1,1,12,13,3,0.0,3,4,2,2,3,0,5,0,5,0,866,866,1,0,1,4,866,913,0,0.6340516388051608,0,0,2,1,3,1,2,6,6,0,5,1,1998.0,1,2,546,4,4,2,198,36,0,0,0,0,0,3,2009,8,4,0.4672075571520358
1203,50,4,50.0,-0.4993212720432621,1,3,3,0,0,0,3,2,2,0,0,5,8,1925,1997,1,1,13,14,3,0.0,3,4,0,3,3,3,5,0,5,0,884,884,1,0,1,4,884,464,0,-0.26315354147135783,1,0,1,0,3,1,3,5,6,1,1,5,1960.0,2,1,216,4,4,0,0,0,208,0,0,0,0,5,2009,8,4,-0.8991397377571916
1204,20,3,75.0,-0.04870077044725592,1,3,3,0,4,0,5,2,2,0,2,7,5,2000,2001,1,1,12,13,1,171.0,2,4,2,2,3,3,5,0,5,0,1630,1630,1,0,1,4,1630,0,0,0.3238809384311439,0,0,2,0,3,1,2,6,6,1,4,1,2000.0,2,2,451,4,4,2,74,234,0,0,0,0,0,10,2009,8,4,0.7222365330868854
1205,20,3,78.0,-0.0018362382812712778,1,3,3,0,4,0,14,2,2,0,2,5,6,1975,1975,1,1,6,6,3,0.0,3,4,1,2,3,3,0,788,5,0,268,1056,1,0,1,4,1074,0,0,-0.8335345609510935,1,0,1,1,3,1,3,6,6,0,5,1,1975.0,1,2,495,4,4,2,0,88,0,0,0,0,0,7,2006,8,4,-0.28267896811334986
1206,20,3,90.0,0.544195644185996,1,0,3,0,1,0,20,2,2,0,2,7,7,1990,1991,3,1,6,6,1,234.0,2,4,1,2,3,2,0,485,1,177,1496,2158,1,2,1,4,2196,0,0,1.5021132633418388,0,0,2,0,3,1,2,7,6,1,4,1,1990.0,1,3,701,4,4,2,84,70,0,0,0,0,0,6,2009,8,4,1.7170184325943452
1207,20,2,69.0,-0.150841417475684,1,3,3,0,4,0,20,2,2,0,2,4,4,1966,1966,1,1,6,6,3,0.0,3,4,1,3,3,3,4,1056,5,0,0,1056,1,4,1,4,1056,0,0,-0.8710048469023169,1,0,1,0,2,1,3,5,6,0,5,5,1966.0,2,1,384,4,4,2,0,42,0,0,0,0,0,11,2006,8,4,-1.0680330993034497
1208,20,3,70.0,-0.12260253270900094,1,3,3,0,4,0,5,2,2,0,2,6,5,2003,2003,1,1,12,13,1,120.0,2,4,2,2,3,0,2,340,5,0,1342,1682,1,0,1,4,1700,0,0,0.46959871713034645,1,0,2,0,3,1,2,7,6,0,5,1,2003.0,1,2,544,4,4,2,192,23,0,0,0,0,0,5,2006,8,4,0.50267516307675
1209,20,3,70.0,-0.2874695535595931,1,3,3,0,4,0,12,2,2,0,2,5,7,1962,1980,1,1,8,8,3,0.0,3,2,1,3,3,3,4,504,1,108,319,931,1,4,1,4,1283,0,0,-0.3984629074063316,1,0,1,0,3,1,3,6,6,0,5,5,1980.0,2,2,506,4,4,2,0,0,0,0,0,0,0,10,2008,8,4,-0.5106850062007982
1210,20,3,85.0,0.0032107113366039914,1,0,3,0,1,0,21,8,2,0,2,8,5,2006,2006,3,1,12,13,2,420.0,2,4,2,0,3,2,2,1220,5,0,440,1660,1,0,1,4,1660,0,0,0.3863314150165164,1,0,2,0,3,1,2,8,6,1,2,1,2006.0,1,2,500,4,4,2,322,50,0,0,0,0,0,5,2006,6,5,2.022715416993072
1211,60,3,70.0,0.12770213524419397,1,3,3,0,4,0,20,2,2,0,5,6,5,1992,1992,1,1,13,14,3,0.0,2,4,2,2,3,3,5,0,5,0,1055,1055,1,0,1,4,1055,790,0,0.7714426872929803,0,0,2,1,3,1,2,8,6,1,4,1,1992.0,1,2,462,4,4,2,635,104,0,0,0,0,400,5,2010,8,4,0.3168924653758662
1212,50,3,152.0,0.23777370310071172,1,0,0,0,4,1,8,2,2,0,0,8,7,1988,2005,1,1,13,14,3,0.0,2,4,5,2,3,0,2,427,5,0,132,559,1,2,1,4,1080,672,0,0.5778462098783256,0,0,2,0,4,1,3,8,6,0,5,2,1988.0,1,2,492,4,4,2,325,12,0,0,0,0,0,6,2010,8,4,-0.10534093848977892
1213,30,3,50.0,-0.09796861195508594,1,3,3,0,4,0,7,2,2,0,2,4,6,1941,1950,3,1,8,8,3,0.0,3,4,1,3,3,3,4,344,5,0,328,672,1,4,1,4,672,0,0,-1.6703709471950852,1,0,1,0,2,1,3,4,6,0,5,1,1941.0,2,1,234,4,4,0,0,113,0,0,0,0,0,8,2009,8,4,-0.9666970823756948
1214,80,3,69.0,0.010901301230509162,1,0,3,0,1,0,19,2,2,0,7,4,9,1965,2001,1,1,12,13,3,0.0,3,2,1,3,1,0,2,648,5,0,0,648,1,0,1,4,960,0,0,-1.0708463719755092,1,1,0,0,0,1,3,3,6,0,5,1,1965.0,2,1,364,4,4,2,88,0,0,0,0,0,0,5,2006,8,4,-0.42623832542766915
1215,85,3,69.0,0.005974517079726163,1,0,3,0,4,0,12,2,2,0,6,5,5,1962,1962,1,1,8,8,3,0.0,3,4,1,3,3,0,1,784,5,0,141,925,1,4,1,4,999,0,0,-0.9896607524145248,1,0,1,0,3,1,3,6,6,0,5,1,1962.0,2,1,300,4,4,2,150,72,0,0,0,0,0,5,2006,8,4,-0.6035763550512401
1216,20,3,99.0,-0.3678602510443206,1,0,3,0,4,0,19,2,2,0,2,5,5,1966,1966,1,1,12,13,3,0.0,3,4,1,3,3,3,4,180,3,374,340,894,1,4,1,4,894,0,0,-1.2082374204633286,0,0,1,0,3,1,3,5,6,0,5,5,1966.0,1,1,384,4,4,2,0,0,0,0,0,0,0,5,2007,8,4,-0.7640250485201852
1217,90,4,68.0,-0.14723645346291594,1,3,3,0,4,0,19,5,2,2,0,6,5,1978,1978,1,1,12,13,3,0.0,3,4,3,4,4,4,6,0,6,0,0,0,1,4,1,4,1318,584,0,0.8900985928051881,0,0,2,0,4,2,3,8,6,0,5,1,1978.0,2,2,539,4,4,2,0,0,0,0,0,0,0,4,2010,8,4,-0.9835864185303207
1218,20,1,72.0,-0.18208443891967374,1,3,3,0,4,0,21,2,2,0,2,8,5,2009,2009,1,1,5,5,2,72.0,2,4,2,2,3,2,2,936,5,0,364,1300,1,0,1,4,1314,0,0,-0.3339307482681133,1,0,2,0,3,1,2,6,6,0,5,1,2009.0,1,2,552,4,4,2,135,112,0,0,0,0,0,9,2009,6,5,1.0001674488474077
1219,50,4,52.0,-0.4704815599411177,1,3,3,0,4,0,3,2,2,0,0,4,5,1947,1950,1,1,0,0,3,0.0,3,4,3,4,4,4,6,0,6,0,0,0,1,2,0,4,672,240,0,-1.1707671345121051,0,0,1,0,2,1,3,3,6,0,5,6,1980.0,3,0,0,5,5,0,0,0,0,0,0,0,0,7,2006,8,4,-1.5156005074010335
1220,160,4,21.0,-1.0184360898818612,1,3,3,0,4,0,2,2,2,3,5,6,5,1971,1971,1,1,5,5,1,236.0,3,4,1,3,3,3,5,0,5,0,672,672,1,4,1,4,672,546,0,-0.5337722733413054,0,0,1,1,3,1,3,7,6,0,5,6,1980.0,3,0,0,5,5,0,201,0,0,0,0,0,0,4,2006,8,0,-1.3298178097001496
1221,20,3,66.0,-0.2830234312771791,1,0,3,0,4,0,12,2,2,0,2,5,5,1964,1964,1,1,13,14,3,0.0,3,4,1,3,3,3,4,312,3,600,0,912,1,4,1,4,912,0,0,-1.1707671345121051,0,0,1,0,2,1,3,5,6,0,5,1,1964.0,2,1,288,4,4,2,0,0,0,0,0,0,0,11,2006,8,0,-0.9329184100664433
1222,20,3,55.0,-0.2289489710856584,1,3,3,0,4,0,19,1,2,0,2,5,5,1968,1968,3,1,6,6,3,0.0,3,4,1,3,3,3,1,250,3,492,210,952,1,0,1,4,1211,0,0,-0.5483440512112256,0,0,1,0,3,1,3,5,6,1,4,1,1968.0,2,1,322,4,4,2,0,63,0,0,0,0,0,8,2008,8,4,-0.612021023128553
1223,50,3,78.0,0.04094266800357624,1,3,3,0,4,0,12,0,2,0,0,6,6,1949,1950,1,1,13,14,1,320.0,3,4,1,3,3,2,4,196,5,0,844,1040,1,0,1,4,1168,678,0,0.7735243698458261,0,0,2,0,3,1,3,7,6,1,2,1,1949.0,2,1,315,4,4,2,0,0,0,0,0,0,0,1,2007,8,4,-0.4600169977369208
1224,20,3,89.0,0.0630531139485536,1,3,3,0,4,0,12,2,2,0,2,5,3,1951,1951,3,1,13,14,1,44.0,3,4,1,3,0,3,3,756,5,0,1380,2136,1,4,0,0,2136,0,0,1.3772123101710938,0,0,2,0,4,1,3,7,4,0,5,5,1951.0,2,2,528,4,4,2,0,30,0,0,0,0,0,10,2006,8,4,-0.5461526121255124
1225,60,3,60.0,0.6283114711505837,1,0,3,0,4,0,8,6,2,0,5,7,5,2004,2005,1,1,12,13,3,0.0,2,4,2,2,3,0,2,724,5,0,64,788,1,0,1,4,788,702,0,0.032445381032738814,1,0,2,1,3,1,2,8,6,1,2,1,2004.0,0,2,388,4,4,2,100,75,0,0,0,0,0,2,2008,8,4,0.23244578460273713
1226,80,3,65.0,0.039260351464284485,1,3,3,0,4,0,12,2,2,0,7,6,8,1958,1958,3,1,12,13,1,63.0,3,2,1,3,3,0,2,507,5,0,81,588,1,0,1,4,1138,0,0,-0.7003068775689655,0,1,1,0,3,1,3,6,6,0,5,1,1958.0,1,1,264,4,4,2,224,0,0,0,0,0,0,6,2007,8,4,-0.42623832542766915
1227,60,3,86.0,0.5338614140160608,1,0,3,0,1,0,21,1,2,0,5,6,5,2007,2007,1,1,12,13,2,74.0,2,4,2,2,3,2,5,0,5,0,894,894,1,0,1,4,894,1039,0,0.9546307519434063,0,0,2,1,4,1,2,9,6,1,2,3,2007.0,0,3,668,4,4,2,100,18,0,0,0,0,0,1,2008,8,4,0.7391258692415112
1228,20,3,72.0,-0.1542060505542675,1,3,3,0,0,0,12,2,2,0,2,5,8,1965,2008,1,1,12,13,1,300.0,3,4,1,3,3,3,0,595,5,0,317,912,1,0,1,4,912,0,0,-1.1707671345121051,1,0,1,0,2,1,2,5,6,0,5,5,1992.0,2,2,576,4,4,2,0,240,0,0,0,0,0,12,2008,8,4,-0.3924596531184176
1230,80,3,70.0,-0.2698052298970296,1,3,3,0,4,0,12,2,2,0,7,5,5,1960,1960,3,1,3,6,3,0.0,3,4,1,3,3,3,0,666,5,0,409,1075,1,2,1,4,1507,0,0,0.06783398443111657,0,0,2,0,4,1,3,7,0,0,5,2,1960.0,2,1,404,4,4,2,0,0,0,0,0,0,0,8,2008,8,4,-0.7302463762109336
1231,90,3,69.0,1.0496115987760766,1,0,3,0,4,0,19,1,5,2,0,5,5,1977,1977,5,1,9,10,3,1.0,3,4,1,2,3,3,2,498,4,211,652,1361,1,0,1,4,1361,1259,0,2.384746665748437,0,0,2,2,4,2,3,12,6,1,4,3,1977.0,1,2,600,4,4,0,155,24,145,0,0,0,8300,8,2007,8,4,0.333781801530492
1232,90,3,70.0,-0.29167534490782243,1,3,3,0,4,0,12,2,2,2,7,5,6,1962,1962,3,1,13,14,1,120.0,3,4,1,3,3,0,0,803,5,0,303,1106,1,4,1,4,1190,0,0,-0.5920593848209864,1,0,1,0,3,1,3,6,6,0,5,1,1962.0,2,2,540,4,4,2,0,18,0,0,0,0,0,5,2006,8,4,-0.6373550273604917
1233,90,3,70.0,-0.037645547474767234,1,3,3,0,2,0,12,2,2,2,2,4,5,1962,1962,1,1,6,6,3,0.0,3,4,3,4,4,4,6,0,6,0,0,0,1,4,1,4,1224,0,0,-0.5212821780242309,0,0,2,0,2,2,3,6,6,0,5,4,1962.0,2,2,462,4,4,2,0,0,0,0,0,0,0,3,2007,8,4,-1.1558576473075037
1234,20,3,69.0,0.2408980052451107,1,0,3,0,4,0,12,2,2,0,2,5,5,1959,1959,3,1,9,10,1,180.0,3,4,1,3,3,3,4,1000,5,0,188,1188,1,1,1,4,1188,0,0,-0.5962227499266779,1,0,1,0,3,1,3,6,6,0,5,1,1959.0,1,2,531,4,4,2,0,0,0,0,0,0,0,5,2010,0,0,-0.4769063338915466
1235,70,2,55.0,-0.1959034676352846,1,3,0,0,4,0,18,2,2,0,5,5,6,1911,1950,1,1,8,8,3,0.0,3,4,2,3,3,0,5,0,5,0,940,940,1,4,0,0,1024,940,0,1.0191629110816247,0,0,1,1,4,1,3,7,6,0,5,6,1980.0,3,0,0,5,5,0,0,192,0,0,0,0,0,11,2008,8,0,-0.6795783677470562
1236,70,3,96.0,0.3576988392587955,1,3,3,0,4,0,6,2,2,0,5,5,5,1914,1950,1,1,13,14,3,0.0,3,4,0,2,3,2,5,0,5,0,747,747,1,2,1,1,892,892,0,0.6444600515693896,0,0,1,1,4,1,3,9,6,0,5,5,1914.0,2,1,180,1,1,0,203,40,0,0,0,0,0,7,2006,8,4,-0.5294828373408967
1237,160,3,36.0,-0.9045192270783908,1,3,3,0,4,0,16,2,2,3,5,7,5,2003,2003,1,1,12,15,2,106.0,2,4,2,2,3,3,5,0,5,0,764,764,1,0,1,4,764,862,0,0.31555420821976093,0,0,2,1,2,1,2,6,6,0,5,3,2003.0,1,2,474,4,4,2,0,27,0,0,0,0,0,6,2010,8,4,0.08888642728841781
1238,60,3,41.0,0.26889655907760923,1,1,3,0,2,0,5,2,2,0,5,7,5,2004,2005,1,1,12,13,3,0.0,2,4,2,2,3,3,5,0,5,0,847,847,1,0,1,4,847,1101,0,0.9858559902360926,0,0,2,1,4,1,2,8,6,1,2,3,2004.0,0,2,434,4,4,2,100,48,0,0,0,0,0,9,2006,8,4,0.418228482303621
1239,20,3,63.0,0.3504889112332594,1,3,3,0,4,0,20,5,2,0,2,6,5,2005,2005,1,1,12,13,3,0.0,2,4,2,2,3,3,5,0,5,0,1141,1141,1,0,1,4,1141,0,0,-0.6940618299104282,0,0,1,1,3,1,3,6,6,0,5,5,2005.0,2,2,484,4,4,2,0,0,0,0,0,0,0,3,2006,8,0,-0.46846166581423365
1240,20,3,64.0,-0.13437874848404324,1,0,1,0,4,0,23,2,2,0,2,8,5,2006,2006,3,1,12,13,1,32.0,2,4,2,2,3,0,2,428,5,0,1048,1476,1,0,1,4,1484,0,0,0.019955285715664302,0,0,2,0,2,1,0,6,6,1,2,1,2006.0,1,2,472,4,4,2,120,33,0,0,0,0,0,12,2007,8,4,1.6156824156665903
1241,60,3,65.0,-0.24000419405814707,1,3,3,0,4,0,5,2,2,0,5,7,5,2003,2003,1,1,12,13,1,252.0,2,4,2,2,3,3,2,550,5,0,334,884,1,0,1,4,884,884,0,0.6111531307238576,1,0,2,1,3,1,2,8,6,0,5,1,2003.0,1,2,543,4,4,2,0,63,0,0,0,0,0,7,2008,8,4,0.9232196333269325
1242,20,3,83.0,-0.03680438920512136,1,3,3,0,4,0,21,2,2,0,2,7,6,2007,2007,3,1,12,13,2,0.0,2,4,2,2,3,0,5,0,5,0,1689,1689,1,0,1,4,1689,0,0,0.4467002090490432,0,0,2,0,3,1,2,7,6,0,5,1,2007.0,1,3,954,4,4,2,0,56,0,0,0,0,0,6,2007,6,5,1.3189030007575058
1243,85,3,85.0,0.05644401325847885,1,3,3,0,4,0,14,2,2,0,6,7,6,1974,1974,1,1,9,10,1,81.0,3,4,1,2,3,1,2,885,3,168,0,1053,1,4,1,4,1173,0,0,-0.6274479882193642,1,0,2,0,3,1,2,6,6,2,4,1,1974.0,1,2,528,4,4,2,0,120,0,0,0,0,0,1,2010,8,3,-0.004004921562024107
1245,70,3,69.0,0.15377804160321618,1,0,1,0,0,1,6,2,2,0,5,8,7,1929,1950,1,1,3,12,3,0.0,3,4,2,2,3,3,5,0,5,0,792,792,1,1,1,4,792,725,0,0.08865080995957408,0,0,1,0,3,1,2,7,6,2,2,5,1931.0,2,2,400,4,4,2,0,0,0,0,0,0,0,6,2006,8,4,1.009355247715524
1246,80,3,78.0,0.23248642254865193,1,3,3,0,4,0,14,2,2,0,7,6,7,1984,2003,3,1,12,13,1,74.0,3,4,1,2,3,3,5,0,5,0,585,585,1,0,1,4,1140,728,0,0.8193213860084325,0,0,3,1,3,1,3,7,6,1,4,3,1984.0,0,2,477,4,4,2,268,112,0,0,147,0,0,1,2007,8,0,0.1311097676749823
1247,60,1,65.0,-0.24396965447219193,1,3,3,0,4,0,21,2,2,0,5,7,5,2005,2006,1,1,12,13,3,0.0,2,4,2,2,3,3,5,0,5,0,756,756,1,0,1,4,756,797,0,0.1635913818620211,0,0,2,1,3,1,2,6,6,0,5,1,2005.0,1,2,615,4,4,2,0,45,0,0,0,0,0,3,2006,6,5,0.2746691249893016
1248,80,3,69.0,0.2610858037166118,1,0,3,0,4,0,11,2,2,0,7,6,5,1976,1976,1,1,6,6,1,335.0,3,4,1,3,3,0,2,539,5,0,473,1012,1,4,1,4,1034,0,0,-0.9168018630649235,1,0,1,0,3,1,3,6,6,0,5,1,1976.0,2,3,888,4,4,2,0,0,0,0,0,0,0,5,2010,8,4,-0.005693855177486687
